review,tokens_join,sentiment_score,sentiment_label
店家真是操蛋，竟然给少送了一份，另一份12：20送到。,店家 真是 操蛋 ， 竟然 给 少 送 一份 ， 另 一份 12 ： 20 送到 。,0.0495502230602998,0
送餐比预定晚了50分钟，耽误事儿！,送餐 比 预定 晚 50 分钟 ， 耽误 事儿 ！,0.0184642270820223,0
没有在店里吃好吃，萝卜太多了,没有 店里 吃 好吃 ， 萝卜 太多,0.1926529990838746,0
送餐太慢，等了近两个小时！包装不错，味道需要改进，点的全蔬菜饼，蔬菜熟太过了,送餐 太慢 ， 等 近 两个 小时 ！ 包装 不错 ， 味道 需要 改进 ， 点 全 蔬菜 饼 ， 蔬菜 熟太过,0.9822509949086627,1
还可以，就是量小点,还 可以 ， 就是 量 小点,0.8132049162444547,1
帮朋友订的，听说不错,帮 朋友 订 ， 听说 不错,0.894468442774141,1
外卖速度太慢，由店家自己送的，而非通过百度外卖。送到的时候煎饼都凉了，而且也疲塌了，耗时90分钟，该店距离我家不到1公里，送餐速度慢成这样。也吃不出煎饼有多好吃。也就是百度卖外的活动还算优惠，其他没什么好的。以后不再买了。,外卖 速度 太慢 ， 由 店家 自己 送 ， 而 非 通过 百度 外卖 。 送到 时候 煎饼 凉 ， 而且 疲塌 ， 耗时 90 分钟 ， 该店 距离 我家 不到 1 公里 ， 送餐 速度慢 成 这样 。 吃不出 煎饼 多 好吃 。 就是 百度 卖外 活动 还 算 优惠 ， 其他 没什么 好 。 以后 不再 买 。,0.0039581824749418,0
口味不错，很快。很热,口味 不错 ， 很快 。 热,0.9759518231238744,1
非常不错，很好吃,非常 不错 ， 好吃,0.8823812149962831,1
"豆腐太难吃,菜也放醋,太酸了","豆腐 太 难吃 , 菜 放 醋 , 太酸",0.2071381227645675,0
怎么这么难吃，也没个生产日期，都不知道是不是当天的,怎么 这么 难吃 ， 没个 生产日期 ， 知道 是不是 当天,0.0106687818510503,0
经常吃他家的饭，很不错，超值,经常 吃 他家 饭 ， 不错 ， 超值,0.9891042579428664,1
"还不错,送货很快味道也还好","还 不错 , 送货 很快 味道 还好",0.9885431807837818,1
油都溢出来了,油 溢出 来,0.8427062974901296,1
送餐太慢了，垃圾,送餐 太慢 ， 垃圾,0.0327453046024643,0
两个小时才送到，还说路上堵车，骑电动车哪来的堵车,两个 小时 才 送到 ， 还 说 路上 堵车 ， 骑 电动车 哪来 堵车,0.1769623986533459,0
说退款也不退，一点都不诚信,说 退款 退 ， 一点 诚信,0.0010811427578779,0
果然像大家反馈的一样，饺子坨的不像样，一夹都破了！而且店家的醋也没密封好，洒了一袋…味道嘛，猪肉豆角还不错，西葫芦蒸饺不好吃。再说配送，我一直不能理解，百度配送那么慢你们是怎么有脸要五块配送费的？百度配送每次中午十一点左右点餐，都得送一个来小时，上次还有次快俩小时！你看人饿了么，官方配送最多四十分钟！不过看在满减活动给力的份上也就忍了,果然 像 大家 反馈 一样 ， 饺子 坨 不像样 ， 一 夹 破 ！ 而且 店家 醋 没 密封 好 ， 洒 一袋 … 味道 嘛 ， 猪肉 豆角 还 不错 ， 西葫芦 蒸饺 好吃 。 再说 配送 ， 一直 不能 理解 ， 百度 配送 那么 慢 你们 怎么 脸要 五块 配送费 ？ 百度 配送 每次 中午 十一点左右 点餐 ， 得 送 一个 来 小时 ， 上次 还有 次快 俩 小时 ！ 你 看 饿 么 ， 官方 配送 最 多 四十分钟 ！ 不过 看 满减 活动 给力 份 上 忍,9.047750270774202e-06,0
比上次慢了点，不过东西还是很好,比 上次 慢 点 ， 不过 东西 还是 好,0.3829081820805703,0
翻遍了米线也没找到肥牛啊！,翻遍 米线 没 找到 肥牛 啊 ！,0.1410389838612806,0
送餐比之前快了不少呀，是只有我这么想么。味道很赞。,送餐 比 之前 快 不少 呀 ， 只有 这么 想 么 。 味道 很赞 。,0.9787697961931384,1
"菜品也太少了吧,第一次见这么少的","菜品 太少 吧 , 第一次 见 这么 少",0.1048497783813071,0
菜缺少色香味,菜 缺少 色香味,0.6765855377520612,1
"用了这么长时间百度外卖，很少认真写评论，这家店真的让我有惊喜，所以认真写一个。一开始选择这家店有点纠结，20,30多一个卷饼感觉有点贵，看评论说30多的吃不了，所以就觉得20的会不会太小吃不饱。但算上满减的话，20的也就5块钱，试试吧。下单后20分钟就送到了，超级快，包着一个纸袋，卷饼被锡纸包着，应该是早就做好放着的，里面还送了一个塑料手套。卷饼相当不错，肉很多，当晚饭吃绝对够了。,很满意，下回还会买","用 这么 长时间 百度 外卖 ， 很少 认真 写 评论 ， 这家 店 真的 让 惊喜 ， 所以 认真 写 一个 。 一 开始 选择 这家 店 有点 纠结 ， 20 , 30 多 一个 卷饼 感觉 有点 贵 ， 看 评论 说 30 多 吃 不了 ， 所以 觉得 20 会 不会 太小 吃不饱 。 但算上 满减 的话 ， 20 5 块钱 ， 试试 吧 。 下单 后 20 分钟 送到 ， 超级 快 ， 包 着 一个 纸袋 ， 卷饼 被 锡 纸包 着 ， 应该 早就 做好 放着 ， 里面 还 送 一个 塑料 手套 。 卷饼 相当 不错 ， 肉 很多 ， 当 晚饭 吃 绝对 够 。 , 满意 ， 下回 还会 买",0.0008269503730689,0
太难吃了，特别是炒米条,太 难吃 ， 特别 炒米 条,0.2057568417505941,0
饭没什么可说的，外送从取餐到送到用了40分钟，实际距离1公里左右，面条类的东西这样还能吃？,饭 没什么 可说 ， 外送 从 取餐 到 送到 用 40 分钟 ， 实际 距离 1 公里 左右 ， 面条 类 东西 这样 还 能 吃 ？,0.0048567780122291,0
点汤不送米饭，之前在店里吃的时候都是有米饭的，外卖却没有，打电话过去问，服务员态度也极差,点汤 不送 米饭 ， 之前 店里 吃 时候 米饭 ， 外卖 却 没有 ， 打电话 过去 问 ， 服务员 态度 极差,0.0005185171482094,0
送餐那么慢，为什么每种食物味道都怪怪的，冰豆浆是馊的吗？难喝极了,送餐 那么 慢 ， 为什么 每种 食物 味道 怪怪的 ， 冰 豆浆 馊 吗 ？ 难 喝 极了,0.980018233933684,1
"我都说了不要辣！！！IT男的话,请拿出写程序的细心好吗？","说 不要 辣 ！ ！ ！ IT 男 的话 , 请 拿出 写 程序 细心 好 吗 ？",0.2978803112320053,0
