review,char_len,word_count,tokens,tokens_join,sentiment_score,sentiment_label
菜质量很好，没有大店欺人现象,14,1,"['菜', '质量', '好', '，', '没有', '大店', '欺人', '现象']",菜 质量 好 ， 没有 大店 欺人 现象,0.1002219224538653,0
服务热情周到，菜品可口,11,1,"['服务', '热情周到', '，', '菜品', '可口']",服务 热情周到 ， 菜品 可口,0.9905355592834068,1
味道依然是不错的，百度骑士很靠谱！,17,1,"['味道', '依然', '不错', '，', '百度', '骑士', '靠', '谱', '！']",味道 依然 不错 ， 百度 骑士 靠 谱 ！,0.7371316975377404,1
我打神速还不行，非让我凑十个字才能发,18,1,"['打', '神速', '还', '不行', '，', '非', '让', '凑', '十个', '字', '才能', '发']",打 神速 还 不行 ， 非 让 凑 十个 字 才能 发,0.05467168394426447,0
送餐速度快，服务热情，大拌菜不错，整体好评,21,1,"['送餐', '速度', '快', '，', '服务', '热情', '，', '大拌', '菜', '不错', '，', '整体', '好评']",送餐 速度 快 ， 服务 热情 ， 大拌 菜 不错 ， 整体 好评,0.9805237077947129,1
速度快，送餐师傅很喜庆，很客气！必须满星！真棒,23,1,"['速度', '快', '，', '送餐', '师傅', '喜庆', '，', '客气', '！', '必须', '满星', '！', '真棒']",速度 快 ， 送餐 师傅 喜庆 ， 客气 ！ 必须 满星 ！ 真棒,0.8467087375210244,1
稍微晚了一点。两个菜正好我们三个人吃，米饭的量还挺大的。味道还不错，就是鱼香肉丝里姜放的太多了有点辣,50,1,"['稍微', '晚', '一点', '。', '两个', '菜', '正好', '我们', '三个', '吃', '，', '米饭', '量', '还', '挺', '大', '。', '味道', '还', '不错', '，', '就是', '鱼香肉丝', '里', '姜放', '太', '多', '有点', '辣']",稍微 晚 一点 。 两个 菜 正好 我们 三个 吃 ， 米饭 量 还 挺 大 。 味道 还 不错 ， 就是 鱼香肉丝 里 姜放 太 多 有点 辣,0.05176594814249291,0
非常好的一次外卖订餐，很及时！泡菜好吃！,20,1,"['非常', '好', '一次', '外卖', '订餐', '，', '及时', '！', '泡菜', '好吃', '！']",非常 好 一次 外卖 订餐 ， 及时 ！ 泡菜 好吃 ！,0.3528596924512786,0
说好的豆瓣酱哪去了，忘了吗？,14,1,"['说好', '豆瓣酱', '哪去', '，', '忘', '吗', '？']",说好 豆瓣酱 哪去 ， 忘 吗 ？,0.8967376761297678,1
配送人员服务态度好，菜品太美味了，还会再来，满意！,25,1,"['配送', '人员', '服务态度', '好', '，', '菜品', '太', '美味', '，', '还会', '再', '来', '，', '满意', '！']",配送 人员 服务态度 好 ， 菜品 太 美味 ， 还会 再 来 ， 满意 ！,0.2001766918981357,0
这个小炒肉不好吃，我吃过的他家最难吃的菜之一,22,1,"['这个', '小炒', '肉', '好吃', '，', '吃', '过', '他家', '最', '难吃', '菜', '之一']",这个 小炒 肉 好吃 ， 吃 过 他家 最 难吃 菜 之一,0.23049328528069224,0
提前订，还是挺快的！送餐师傅人很好！,18,1,"['提前', '订', '，', '还是', '挺快', '！', '送餐', '师傅', '好', '！']",提前 订 ， 还是 挺快 ！ 送餐 师傅 好 ！,0.42019675382473864,0
金银馒头不适合外送，金馒头一闷都软了,18,1,"['金银', '馒头', '适合', '外送', '，', '金', '馒头', '一闷', '软']",金银 馒头 适合 外送 ， 金 馒头 一闷 软,0.031560315923307325,0
挺好吃的，也干净，小炒肉很解馋,15,1,"['挺好吃', '，', '干净', '，', '小炒', '肉', '解馋']",挺好吃 ， 干净 ， 小炒 肉 解馋,0.860180827625015,1
味道没的说，好吃！！！,11,1,"['味道', '没', '说', '，', '好吃', '！', '！', '！']",味道 没 说 ， 好吃 ！ ！ ！,0.20574781577980283,0
很好吃，特别是很准时，量足味美，还会再买,20,1,"['好吃', '，', '特别', '准时', '，', '量', '足味美', '，', '还会', '再', '买']",好吃 ， 特别 准时 ， 量 足味美 ， 还会 再 买,0.30648249889882606,0
"挺好吃的,和在饭店吃一样",12,1,"['挺好吃', ',', '饭店', '吃', '一样']","挺好吃 , 饭店 吃 一样",0.8167651489063065,1
"大下雨天送来的,辛苦了",11,1,"['大', '下雨天', '送来', ',', '辛苦']","大 下雨天 送来 , 辛苦",0.4936257546327948,0
炒饭配肉，有点腻,8,1,"['炒饭', '配肉', '，', '有点', '腻']",炒饭 配肉 ， 有点 腻,0.018933177835946058,0
很好吃！送餐速度快！品质好！,14,1,"['好吃', '！', '送餐', '速度', '快', '！', '品质', '好', '！']",好吃 ！ 送餐 速度 快 ！ 品质 好 ！,0.9796988541254271,1
非常好，送餐员超有礼貌,11,1,"['非常', '好', '，', '送', '餐员超', '礼貌']",非常 好 ， 送 餐员超 礼貌,0.7152898705050383,1
味道很好吃，配送也很及时，服务态度很好,19,1,"['味道', '好吃', '，', '配送', '及时', '，', '服务态度', '好']",味道 好吃 ， 配送 及时 ， 服务态度 好,0.39475456207931126,0
很好吃！很满意！,8,1,"['好吃', '！', '满意', '！']",好吃 ！ 满意 ！,0.7431991936945758,1
速度稍微有点慢，菜可以的，就是金银馒头为啥不配炼乳啊！搞得自己弄了碟蜂蜜,36,1,"['速度', '稍微', '有点', '慢', '，', '菜', '可以', '，', '就是', '金银', '馒头', '为啥', '不配', '炼乳', '啊', '！', '搞', '得', '自己', '弄', '碟', '蜂蜜']",速度 稍微 有点 慢 ， 菜 可以 ， 就是 金银 馒头 为啥 不配 炼乳 啊 ！ 搞 得 自己 弄 碟 蜂蜜,0.0005729136469202478,0
好服务，好菜品，非常好！就是一荤一素里面的蔬菜比期望的少一点，另外，送餐费太高、能否降一降,45,1,"['好', '服务', '，', '好', '菜品', '，', '非常', '好', '！', '就是', '一荤一素', '里面', '蔬菜', '比', '期望', '少', '一点', '，', '另外', '，', '送餐费', '太高', '、', '能否', '降一降']",好 服务 ， 好 菜品 ， 非常 好 ！ 就是 一荤一素 里面 蔬菜 比 期望 少 一点 ， 另外 ， 送餐费 太高 、 能否 降一降,0.13872968690149068,0
还有垫纸，非常贴心。,10,1,"['还有', '垫纸', '，', '非常', '贴心', '。']",还有 垫纸 ， 非常 贴心 。,0.9238643287208158,1
精致，味道不错！就是价格也高量小,16,1,"['精致', '，', '味道', '不错', '！', '就是', '价格', '高量', '小']",精致 ， 味道 不错 ！ 就是 价格 高量 小,0.956818278086219,1
味道很好！速度也够快！,11,1,"['味道', '好', '！', '速度', '够快', '！']",味道 好 ！ 速度 够快 ！,0.9424600625942844,1
觉得很好，味道不会很重很油腻，肯定不是地沟油。,23,1,"['觉得', '好', '，', '味道', '不会', '很重', '油腻', '，', '肯定', '不是', '地沟油', '。']",觉得 好 ， 味道 不会 很重 油腻 ， 肯定 不是 地沟油 。,0.07393929748088401,0
水煮牛肉肉好少，粽子好小,12,1,"['水煮', '牛肉', '肉', '好', '少', '，', '粽子', '好', '小']",水煮 牛肉 肉 好 少 ， 粽子 好 小,0.0529459735070249,0
小贵，好吃,5,1,"['小贵', '，', '好吃']",小贵 ， 好吃,0.5343652453425195,1
速度很快，送了蘸酱，但是上次电话订餐没有送。孩子喜欢吃马盏糕和小笼包,34,1,"['速度', '很快', '，', '送', '蘸', '酱', '，', '但是', '上次', '电话', '订餐', '没有', '送', '。', '孩子', '喜欢', '吃', '马盏', '糕', '小笼包']",速度 很快 ， 送 蘸 酱 ， 但是 上次 电话 订餐 没有 送 。 孩子 喜欢 吃 马盏 糕 小笼包,0.3317363700301036,0
大牌就是靠谱!,7,1,"['大牌', '就是', '靠', '谱', '!']",大牌 就是 靠 谱 !,0.8056787306026776,1
太好吃了，好吃哭了，太感动了。色香味俱全，爸妈很喜欢。,27,1,"['太', '好吃', '，', '好吃', '哭', '，', '太', '感动', '。', '色香味', '俱全', '，', '爸妈', '喜欢', '。']",太 好吃 ， 好吃 哭 ， 太 感动 。 色香味 俱全 ， 爸妈 喜欢 。,0.9915677752999766,1
好吃，就是牛蛙太少了,10,1,"['好吃', '，', '就是', '牛蛙', '太少']",好吃 ， 就是 牛蛙 太少,0.6661501953475815,1
比预计的快，菜品质量跟大堂的没太大差别。,20,1,"['比', '预计', '快', '，', '菜品', '质量', '跟', '大堂', '没太大', '差别', '。']",比 预计 快 ， 菜品 质量 跟 大堂 没太大 差别 。,0.04619902256636066,0
眉州东坡，真心不错,9,1,"['眉州', '东坡', '，', '真心', '不错']",眉州 东坡 ， 真心 不错,0.9957507106593556,1
送餐快，不错,6,1,"['送餐', '快', '，', '不错']",送餐 快 ， 不错,0.9338200768463164,1
送餐快，我觉得挺好,9,1,"['送餐', '快', '，', '觉得', '挺', '好']",送餐 快 ， 觉得 挺 好,0.9165222607955927,1
"味道很正，很好吃！！不油腻，棒！！,服务也非常好！",25,1,"['味道', '很正', '，', '好吃', '！', '！', '油腻', '，', '棒', '！', '！', ',', '服务', '非常', '好', '！']","味道 很正 ， 好吃 ！ ！ 油腻 ， 棒 ！ ！ , 服务 非常 好 ！",0.9846263677857362,1
吃的很饱！一分价钱一分货,12,1,"['吃', '很饱', '！', '一分', '价钱', '一分货']",吃 很饱 ！ 一分 价钱 一分货,0.5490236571610444,1
一直订眉州东坡的外卖，很满意，特别是外送小哥，还帮我把门口的垃圾拿出去到垃圾桶，真得赞一个。,46,1,"['一直', '订眉州', '东坡', '外卖', '，', '满意', '，', '特别', '外', '送', '小哥', '，', '还', '帮', '把', '门口', '垃圾', '拿出', '去', '到', '垃圾桶', '，', '真得赞', '一个', '。']",一直 订眉州 东坡 外卖 ， 满意 ， 特别 外 送 小哥 ， 还 帮 把 门口 垃圾 拿出 去 到 垃圾桶 ， 真得赞 一个 。,0.9905262620340834,1
很棒，也很快，快递小哥很有礼貌,15,1,"['很棒', '，', '很快', '，', '快递', '小哥', '礼貌']",很棒 ， 很快 ， 快递 小哥 礼貌,0.9349767721918326,1
味道好速度快包装严,9,1,"['味道', '好', '速度', '快', '包装', '严']",味道 好 速度 快 包装 严,0.7598175079538658,1
这次稍有点慢。,7,1,"['这次', '稍', '有点', '慢', '。']",这次 稍 有点 慢 。,0.43002963330506716,0
服务非常好，菜品也好吃！,12,1,"['服务', '非常', '好', '，', '菜品', '好吃', '！']",服务 非常 好 ， 菜品 好吃 ！,0.6150184518509244,1
很好吃，密封紧密,8,1,"['好吃', '，', '密封', '紧密']",好吃 ， 密封 紧密,0.39920710594727327,0
总体很好，不过满百送的可乐呢？怎么没见到？,21,1,"['总体', '好', '，', '不过', '满百', '送', '可乐', '呢', '？', '怎么', '没', '见到', '？']",总体 好 ， 不过 满百 送 可乐 呢 ？ 怎么 没 见到 ？,0.42379006537400843,0
取消订单了。,6,1,"['取消', '订单', '。']",取消 订单 。,0.10151328934067894,0
"味道很好,一大份,两三个人吃都够吃",17,1,"['味道', '好', ',', '一大', '份', ',', '两三个', '吃', '够吃']","味道 好 , 一大 份 , 两三个 吃 够吃",0.8533580233664895,1
外卖小哥服务很好，送餐态度很赞，但是，忘了给我送的可乐了，另外，米饭量很大,37,1,"['外卖', '小哥', '服务', '好', '，', '送餐', '态度', '很赞', '，', '但是', '，', '忘', '给', '送', '可乐', '，', '另外', '，', '米饭', '量', '很大']",外卖 小哥 服务 好 ， 送餐 态度 很赞 ， 但是 ， 忘 给 送 可乐 ， 另外 ， 米饭 量 很大,0.915745462919242,1
味道一如既往的好，说好的微辣呢，感觉比普通还辣，但盖不过眉州的美味，好评,36,1,"['味道', '一如既往', '好', '，', '说好', '微辣', '呢', '，', '感觉', '比', '普通', '还', '辣', '，', '但盖', '不过', '眉州', '美味', '，', '好评']",味道 一如既往 好 ， 说好 微辣 呢 ， 感觉 比 普通 还 辣 ， 但盖 不过 眉州 美味 ， 好评,0.9037564906071194,1
送的还比较快?就是味道没有在店里吃起来好吃?总体不错,26,1,"['送', '还', '比较', '快', '?', '就是', '味道', '没有', '店里', '吃', '起来', '好吃', '?', '总体', '不错']",送 还 比较 快 ? 就是 味道 没有 店里 吃 起来 好吃 ? 总体 不错,0.9480439732701235,1
味道很好，送餐速度也靠谱！,13,1,"['味道', '好', '，', '送餐', '速度', '靠', '谱', '！']",味道 好 ， 送餐 速度 靠 谱 ！,0.6787899476471159,1
菜很好吃啊，速度很快啊，饭给很多啊，就是忘了送可乐了。一定是太忙，呵呵，没关系了。,41,1,"['菜', '好吃', '啊', '，', '速度', '很快', '啊', '，', '饭', '给', '很多', '啊', '，', '就是', '忘', '送', '可乐', '。', '一定', '太忙', '，', '呵呵', '，', '没关系', '。']",菜 好吃 啊 ， 速度 很快 啊 ， 饭 给 很多 啊 ， 就是 忘 送 可乐 。 一定 太忙 ， 呵呵 ， 没关系 。,0.7166773140942596,1
速度很快，就是他家菜量太小了,14,1,"['速度', '很快', '，', '就是', '他家', '菜量', '太小']",速度 很快 ， 就是 他家 菜量 太小,0.976258391756853,1
眉州东坡的菜品自然是没话说的。,15,1,"['眉州', '东坡', '菜品', '自然', '没话说', '。']",眉州 东坡 菜品 自然 没话说 。,0.9698788351392509,1
"味道很好，送餐很快，送餐员冒着大雨给送来的，太感谢了,。价格也不高超划算，下次还在这点外卖,。各种五星好评,。",55,1,"['味道', '好', '，', '送餐', '很快', '，', '送', '餐员', '冒', '着', '大雨', '给', '送来', '，', '太', '感谢', ',', '。', '价格', '高超', '划算', '，', '下次', '还', '这点', '外卖', ',', '。', '各种', '五星', '好评', ',', '。']","味道 好 ， 送餐 很快 ， 送 餐员 冒 着 大雨 给 送来 ， 太 感谢 , 。 价格 高超 划算 ， 下次 还 这点 外卖 , 。 各种 五星 好评 , 。",0.994947175760381,1
服务态度很好，还帮忙将垃圾带下楼，谢谢那位先生,23,1,"['服务态度', '好', '，', '还', '帮忙', '将', '垃圾', '带', '下楼', '，', '谢谢', '那位', '先生']",服务态度 好 ， 还 帮忙 将 垃圾 带 下楼 ， 谢谢 那位 先生,0.07943292893106968,0
很喜欢这家口味,7,1,"['喜欢', '这家', '口味']",喜欢 这家 口味,0.7447153536383841,1
好吃。一直爱吃他们家的菜,12,1,"['好吃', '。', '一直', '爱', '吃', '他们', '家', '菜']",好吃 。 一直 爱 吃 他们 家 菜,0.6409634563880905,1
饭菜很好吃,5,1,"['饭菜', '好吃']",饭菜 好吃,0.8430933773281317,1
定的汤圆一份就俩个，相当无奈！,15,1,"['定', '汤圆', '一份', '俩个', '，', '相当', '无奈', '！']",定 汤圆 一份 俩个 ， 相当 无奈 ！,0.31249887879733584,0
特别好，送外卖的大哥服务也特别好！好吃！,20,1,"['特别', '好', '，', '送', '外卖', '大哥', '服务', '特别', '好', '！', '好吃', '！']",特别 好 ， 送 外卖 大哥 服务 特别 好 ！ 好吃 ！,0.8434728803453351,1
"送餐的速度超快,传统地道冒血旺味道正宗,吃的过瘾",24,1,"['送餐', '速度', '超快', ',', '传统', '地道', '冒血', '旺', '味道', '正宗', ',', '吃', '过瘾']","送餐 速度 超快 , 传统 地道 冒血 旺 味道 正宗 , 吃 过瘾",0.9998056649108465,1
"多收了2块钱,不知道为什么？",14,1,"['多收', '2', '块钱', ',', '知道', '为什么', '？']","多收 2 块钱 , 知道 为什么 ？",0.02253845006929933,0
服务特别好，包装也特别好！,13,1,"['服务', '特别', '好', '，', '包装', '特别', '好', '！']",服务 特别 好 ， 包装 特别 好 ！,0.8198891170584325,1
这次订单为啥有上次订单的备注消息？,17,1,"['这次', '订单', '为啥', '上次', '订单', '备注', '消息', '？']",这次 订单 为啥 上次 订单 备注 消息 ？,0.01458051842843655,0
送餐小伙子可贴心了，还帮我妈把垃圾随手带下楼了，超级赞！,28,1,"['送餐', '小伙子', '可', '贴心', '，', '还', '帮', '妈', '把', '垃圾', '随手', '带', '下楼', '，', '超级', '赞', '！']",送餐 小伙子 可 贴心 ， 还 帮 妈 把 垃圾 随手 带 下楼 ， 超级 赞 ！,0.9864041942530176,1
油稍微大点。总体还是不错的,13,1,"['油', '稍微', '大', '点', '。', '总体', '还是', '不错']",油 稍微 大 点 。 总体 还是 不错,0.9005125027802072,1
味道很好，离得不算近送来还是热的（茄子甚至还是烫的呢！）~马盏糕和冻糕萌萌哒~,39,1,"['味道', '好', '，', '离得', '不算', '近', '送来', '还是', '热', '（', '茄子', '甚至', '还是', '烫', '呢', '！', '）', '~', '马盏', '糕', '冻糕', '萌萌', '哒', '~']",味道 好 ， 离得 不算 近 送来 还是 热 （ 茄子 甚至 还是 烫 呢 ！ ） ~ 马盏 糕 冻糕 萌萌 哒 ~,0.029867538457039156,0
都非常好，就是派送费有点贵！,14,1,"['非常', '好', '，', '就是', '派送', '费', '有点', '贵', '！']",非常 好 ， 就是 派送 费 有点 贵 ！,0.03383816320631072,0
炒饭略咸了，味道还是不错的，银耳汤还是那么好喝,23,1,"['炒饭', '略', '咸', '，', '味道', '还是', '不错', '，', '银耳汤', '还是', '那么', '好喝']",炒饭 略 咸 ， 味道 还是 不错 ， 银耳汤 还是 那么 好喝,0.813628170549856,1
挺好的也挺快，味道不错！送餐小伙态度极好！,21,1,"['挺', '好', '挺快', '，', '味道', '不错', '！', '送餐', '小伙', '态度', '极好', '！']",挺 好 挺快 ， 味道 不错 ！ 送餐 小伙 态度 极好 ！,0.996274808970164,1
"有点儿慢阿,八点了才来",11,1,"['有点儿', '慢', '阿', ',', '八点', '才', '来']","有点儿 慢 阿 , 八点 才 来",0.042927989383807375,0
菜还行，送餐的路不熟，一个小时才到,17,1,"['菜', '还行', '，', '送餐', '路', '不熟', '，', '一个', '小时', '才', '到']",菜 还行 ， 送餐 路 不熟 ， 一个 小时 才 到,0.23229995235875844,0
提前送到了，赞一个。味道同堂食基本上一样。,21,1,"['提前', '送到', '，', '赞', '一个', '。', '味道', '同堂', '食', '基本上', '一样', '。']",提前 送到 ， 赞 一个 。 味道 同堂 食 基本上 一样 。,0.9870704492933456,1
快递员的服务态度特别好，还主动问有没有垃圾帮您带下去。真心不错。,32,1,"['快递', '员', '服务态度', '特别', '好', '，', '还', '主动', '问', '有没有', '垃圾', '帮', '您', '带', '下去', '。', '真心', '不错', '。']",快递 员 服务态度 特别 好 ， 还 主动 问 有没有 垃圾 帮 您 带 下去 。 真心 不错 。,0.27908289522475627,0
送餐很快！服务不错！,10,1,"['送餐', '很快', '！', '服务', '不错', '！']",送餐 很快 ！ 服务 不错 ！,0.9743409885920286,1
非常好吃，味道好极了！！,12,1,"['非常', '好吃', '，', '味道', '好极了', '！', '！']",非常 好吃 ， 味道 好极了 ！ ！,0.6098764522344693,1
太贵了，八个饺子大小的包子，几口就没了。,20,1,"['太贵', '，', '八个', '饺子', '大小', '包子', '，', '几口', '没', '。']",太贵 ， 八个 饺子 大小 包子 ， 几口 没 。,0.19853723735723583,0
送到还是温的，这大冷天，辛苦骑士了!,18,1,"['送到', '还是', '温', '，', '这大', '冷天', '，', '辛苦', '骑士', '!']",送到 还是 温 ， 这大 冷天 ， 辛苦 骑士 !,0.5329948026182385,1
送货很快，汤包好吃。,10,1,"['送货', '很快', '，', '汤包', '好吃', '。']",送货 很快 ， 汤包 好吃 。,0.9323114574473114,1
经常买，汤包很好吃，蒸饺也不错。,16,1,"['经常', '买', '，', '汤包', '好吃', '，', '蒸饺', '不错', '。']",经常 买 ， 汤包 好吃 ， 蒸饺 不错 。,0.5902350015670994,1
"特别感谢,天这么冷…………",13,1,"['特别感谢', ',', '天', '这么', '冷', '…', '…', '…', '…']","特别感谢 , 天 这么 冷 … … … …",0.2220944334661803,0
神速度！太赞了啊！！,10,1,"['神', '速度', '！', '太赞', '啊', '！', '！']",神 速度 ！ 太赞 啊 ！ ！,0.952394320001264,1
"速度很快,态度很好！赞！",12,1,"['速度', '很快', ',', '态度', '好', '！', '赞', '！']","速度 很快 , 态度 好 ！ 赞 ！",0.9956540778478795,1
服务真的太棒了！万分感谢快递员,15,1,"['服务', '真的', '太棒了', '！', '万分', '感谢', '快递', '员']",服务 真的 太棒了 ！ 万分 感谢 快递 员,0.9730629184027378,1
"还不错,挺好,下次还点",11,1,"['还', '不错', ',', '挺', '好', ',', '下次', '还点']","还 不错 , 挺 好 , 下次 还点",0.9723053838292991,1
送的特别快，味道棒棒哒,11,1,"['送', '特别', '快', '，', '味道', '棒棒', '哒']",送 特别 快 ， 味道 棒棒 哒,0.9983204848061527,1
快递大哥很负责任，相当棒,12,1,"['快递', '大哥', '负责', '任', '，', '相当', '棒']",快递 大哥 负责 任 ， 相当 棒,0.5530359328034731,1
"骑士态度很好啊,小笼包也很不错",15,1,"['骑士', '态度', '好', '啊', ',', '小笼包', '不错']","骑士 态度 好 啊 , 小笼包 不错",0.8230874830924705,1
快递小哥人又专业又好！快到了提前通知，电话很有礼貌很耐心，而且按时送到了,36,1,"['快递', '小哥', '又', '专业', '又', '好', '！', '快到', '提前', '通知', '，', '电话', '礼貌', '耐心', '，', '而且', '按时', '送到']",快递 小哥 又 专业 又 好 ！ 快到 提前 通知 ， 电话 礼貌 耐心 ， 而且 按时 送到,0.027166983549054557,0
好吃，下次还会在吃的,10,1,"['好吃', '，', '下次', '还会', '吃']",好吃 ， 下次 还会 吃,0.6780185494373331,1
小笼包挺好吃的，甜香，拌面也还可以，整体不错~,23,1,"['小笼包', '挺好吃', '，', '甜香', '，', '拌面', '还', '可以', '，', '整体', '不错', '~']",小笼包 挺好吃 ， 甜香 ， 拌面 还 可以 ， 整体 不错 ~,0.9964320013066555,1
包子味美，孩子很喜欢。,11,1,"['包子', '味美', '，', '孩子', '喜欢', '。']",包子 味美 ， 孩子 喜欢 。,0.7954811296220872,1
骑士服务很好，商品质量也可。,14,1,"['骑士', '服务', '好', '，', '商品质量', '可', '。']",骑士 服务 好 ， 商品质量 可 。,0.5497466436734273,1
好吃！送得很快！不错,10,1,"['好吃', '！', '送得', '很快', '！', '不错']",好吃 ！ 送得 很快 ！ 不错,0.99247352852815,1
挺好吃的送的也比较快,10,1,"['挺好吃', '送', '比较', '快']",挺好吃 送 比较 快,0.9082893521482654,1
骑士速度超快！太赞了,10,1,"['骑士', '速度', '超快', '！', '太赞']",骑士 速度 超快 ！ 太赞,0.9943822633586119,1
第二次搞错了订单，我要的葱油面又被换成了小笼包，结果吃了两份小笼包撑死,35,1,"['第二次', '搞错', '订单', '，', '我要', '葱油', '面', '又', '被', '换成', '小笼包', '，', '结果', '吃', '两份', '小笼包', '撑死']",第二次 搞错 订单 ， 我要 葱油 面 又 被 换成 小笼包 ， 结果 吃 两份 小笼包 撑死,0.007874393325796203,0
"不止一次啦,很好哦,爸爸很喜欢呢",16,1,"['不止一次', '啦', ',', '好', '哦', ',', '爸爸', '喜欢', '呢']","不止一次 啦 , 好 哦 , 爸爸 喜欢 呢",0.9836494505550161,1
第一次，感觉不错，孩子爱吃。,14,1,"['第一次', '，', '感觉', '不错', '，', '孩子', '爱', '吃', '。']",第一次 ， 感觉 不错 ， 孩子 爱 吃 。,0.9790704089904392,1
葱油拌面比较好吃，不过每次送过来都有点儿陀了，影响口感,27,1,"['葱油', '拌面', '比较', '好吃', '，', '不过', '每次', '送过来', '有点儿', '陀', '，', '影响', '口感']",葱油 拌面 比较 好吃 ， 不过 每次 送过来 有点儿 陀 ， 影响 口感,0.7078502529529369,1
"盛包子的饭盒太小了,而且下次要铺上什么以防包子粘饭盒底,汤包全漏了",33,1,"['盛', '包子', '饭盒', '太小', ',', '而且', '下次', '要', '铺上', '什么', '以防', '包子', '粘', '饭盒', '底', ',', '汤包', '全漏']","盛 包子 饭盒 太小 , 而且 下次 要 铺上 什么 以防 包子 粘 饭盒 底 , 汤包 全漏",0.0062276558040559316,0
送到有点晚。虽然没有超过赔付时间，但超过了预计到达时间。不过雾霾锁京，还是要谢谢送餐师傅的辛苦付出,49,1,"['送到', '有点', '晚', '。', '虽然', '没有', '超过', '赔付', '时间', '，', '但', '超过', '预计', '到达', '时间', '。', '不过', '雾', '霾', '锁京', '，', '还是', '要', '谢谢', '送餐', '师傅', '辛苦', '付出']",送到 有点 晚 。 虽然 没有 超过 赔付 时间 ， 但 超过 预计 到达 时间 。 不过 雾 霾 锁京 ， 还是 要 谢谢 送餐 师傅 辛苦 付出,0.05400409099650416,0
汤包味道尚可，可惜全都漏了。,14,1,"['汤包', '味道', '尚可', '，', '可惜', '全都', '漏', '。']",汤包 味道 尚可 ， 可惜 全都 漏 。,0.3161214160833855,0
菜品味道还都不错，快递也很快！,15,1,"['菜品', '味道', '还', '不错', '，', '快递', '很快', '！']",菜品 味道 还 不错 ， 快递 很快 ！,0.8723663960605926,1
非常好速度很快服务态度很好味道超好超赞云吞有点贵汤包便宜又好吃下次还来,35,1,"['非常', '好', '速度', '很快', '服务态度', '好', '味道', '超好', '超赞', '云吞', '有点', '贵', '汤包', '便宜', '又', '好吃', '下次', '还来']",非常 好 速度 很快 服务态度 好 味道 超好 超赞 云吞 有点 贵 汤包 便宜 又 好吃 下次 还来,0.9995457317758362,1
送货速度挺快的,7,1,"['送货', '速度', '挺快']",送货 速度 挺快,0.9570053841533468,1
外卖小哥速度很快，态度好，东西也好吃，赞,20,1,"['外卖', '小哥', '速度', '很快', '，', '态度', '好', '，', '东西', '好吃', '，', '赞']",外卖 小哥 速度 很快 ， 态度 好 ， 东西 好吃 ， 赞,0.9985311384593581,1
味道很赞，到家是热滴,10,1,"['味道', '很赞', '，', '到家', '热滴']",味道 很赞 ， 到家 热滴,0.8495578737735977,1
我是吃完了饭来评价的！好像完了！1点10分就送到了！非常快！,30,1,"['吃', '完', '饭', '来', '评价', '！', '好像', '完', '！', '1', '点', '10', '分', '送到', '！', '非常', '快', '！']",吃 完 饭 来 评价 ！ 好像 完 ！ 1 点 10 分 送到 ！ 非常 快 ！,0.20557252673804294,0
味道很好又订的挺好吃,10,1,"['味道', '好', '又', '订', '挺好吃']",味道 好 又 订 挺好吃,0.7569527998918981,1
很贴心，汤和馄饨分开装了,12,1,"['贴心', '，', '汤', '馄饨', '分开', '装']",贴心 ， 汤 馄饨 分开 装,0.9179942468189073,1
送餐送错了，送来三种不同口味总计19个小笼包，也是醉了,27,1,"['送餐', '送错', '，', '送来', '三种', '不同', '口味', '总计', '19', '个', '小笼包', '，', '醉']",送餐 送错 ， 送来 三种 不同 口味 总计 19 个 小笼包 ， 醉,0.8845633188594356,1
很好吃，味道不错，谢谢,11,1,"['好吃', '，', '味道', '不错', '，', '谢谢']",好吃 ， 味道 不错 ， 谢谢,0.8714047459551012,1
"汤包还是挺好吃的,再次订了",13,1,"['汤包', '还是', '挺好吃', ',', '再次', '订']","汤包 还是 挺好吃 , 再次 订",0.6932945336316788,1
"雾霾天气,还下雨了,非常快,辛苦啦",17,1,"['雾', '霾', '天气', ',', '还', '下雨', ',', '非常', '快', ',', '辛苦', '啦']","雾 霾 天气 , 还 下雨 , 非常 快 , 辛苦 啦",0.9701549527577855,1
"非常快,超级方便,辛苦啦",12,1,"['非常', '快', ',', '超级', '方便', ',', '辛苦', '啦']","非常 快 , 超级 方便 , 辛苦 啦",0.8826593098999009,1
"味道很好,皮薄有汤汁",10,1,"['味道', '好', ',', '皮薄', '汤汁']","味道 好 , 皮薄 汤汁",0.4427888334073098,0
送的很及时，好评。。,10,1,"['送', '及时', '，', '好评', '。', '。']",送 及时 ， 好评 。 。,0.42770196431599083,0
味道还不错，就是份量太小啦！,14,1,"['味道', '还', '不错', '，', '就是', '份量', '太小', '啦', '！']",味道 还 不错 ， 就是 份量 太小 啦 ！,0.5749122073592478,1
很快，服务很好，非常方便，好吃,15,1,"['很快', '，', '服务', '好', '，', '非常', '方便', '，', '好吃']",很快 ， 服务 好 ， 非常 方便 ， 好吃,0.9338073389109914,1
发票为什么少了30元,10,1,"['发票', '为什么', '少', '30', '元']",发票 为什么 少 30 元,0.09349884041421708,0
就是量特别少，味道一般吧。,13,1,"['就是', '量', '特别', '少', '，', '味道', '一般', '吧', '。']",就是 量 特别 少 ， 味道 一般 吧 。,0.362549389427248,0
