review,tokens_join,sentiment_score,sentiment_label
苹果还是不错的，甜，个头也可以，新鲜到还粘着蚊子的尸体，哈哈。,苹果 还是 不错 ， 甜 ， 个头 可以 ， 新鲜 到 还 粘着 蚊子 尸体 ， 哈哈 。,0.6738359537225906,1
平板不错，外观漂亮大小合适，屏幕分辨率清晰，运行速度也不错，一直用苹果的，现在支持国货，活动价格不错！,平板 不错 ， 外观 漂亮 大小 合适 ， 屏幕 分辨率 清晰 ， 运行 速度 不错 ， 一直 用 苹果 ， 现在 支持 国货 ， 活动 价格 不错 ！,0.9999999312823812,1
"全键盘带数字键的 显卡足够强大.N卡相对A卡,个人偏向N卡 GHOST XP很容易.除了指纹识别外.所有驱动都能装齐全了,指纹识别,非要在XP下使用的朋友,可以用替代驱动.贡献下驱动地址: http://dlsvr01.asus.com/pub/ASUS/nb/F9Dc/Fingerprints_XP_080530.zip (华硕官方地址,放心下吧)","全 键盘 带 数字键 显卡 足够 强大 . N 卡 相对 A 卡 , 个人 偏向 N 卡 GHOST XP 容易 . 除了 指纹识别 外 . 所有 驱动 能装 齐全 , 指纹识别 , 非要 XP 下 使用 朋友 , 可以 用 替代 驱动 . 贡献 下 驱动 地址 : http : / / dlsvr01 . asus . com / pub / ASUS / nb / F9Dc / Fingerprints _ XP _ 080530 . zip ( 华硕 官方 地址 , 放心 下 吧 )",0.457286446651342,0
不错，包装精美，颗粒饱满，还会坚持买。,不错 ， 包装 精美 ， 颗粒 饱满 ， 还会 坚持 买 。,0.9771351331274286,1
买的洗发水，护发素和沐浴露，护发素的顶部都弹开了，也没用塑封，感觉国内灌装的吧，非常让人怀疑产品是否已经被使用过，下次还是在实体店购买好了，尽管看起来优惠了，实际价格和实体店促销装差不多。,买 洗发水 ， 护发素 沐浴露 ， 护发素 顶部 弹开 ， 没用 塑封 ， 感觉 国内 灌装 吧 ， 非常 让 怀疑 产品 是否 已经 被 使用 过 ， 下次 还是 实体店 购买 好 ， 尽管 看起来 优惠 ， 实际 价格 实体店 促销 装 差不多 。,0.0001095885561447,0
快递大叔太可爱了，态度超好。    东西就不用说了 沙宣。    哈哈，好评 特别是快递大叔 圣诞快乐！??,快递 大叔 太 可爱 ， 态度 超好 。 东西 不用说 沙宣 。 哈哈 ， 好评 特别 快递 大叔 圣诞快乐 ！ ? ?,0.9972503949911948,1
非常差，酒店规定2点入住，我3点到了还不能入住，还要等2个小时。房卡开不了门一直，下水道堵了，浴室没有浴垫，窗户开不开，实在不知道这个5星级是怎么评价出来的，实在是太烂了。服务非常差！！！！,非常 差 ， 酒店 规定 2 点 入住 ， 3 点到 还 不能 入住 ， 还要 等 2 个 小时 。 房卡 开 不了 门 一直 ， 下水道 堵 ， 浴室 没有 浴垫 ， 窗户 开不开 ， 实在 知道 这个 5 星级 怎么 评价 出来 ， 实在 太烂 。 服务 非常 差 ！ ！ ！ ！,7.105427357601002e-13,0
还没到就降价了，太垃圾,还 没到 降价 ， 太 垃圾,0.0180013563692099,0
不错，价格实惠，还很方便，经常都在京东上买,不错 ， 价格 实惠 ， 还 方便 ， 经常 京东 上 买,0.9839674037223434,1
外包装太简陋了吧，连填充物都没有放，一个纸箱里直接放平板。等用过后再作评价。,外包装 太 简陋 吧 ， 连 填充物 没有 放 ， 一个 纸箱 里 直接 放 平板 。 等 用 过后 再作 评价 。,0.0182438092458455,0
这次买的就像是伪劣产品是的，真不知道是不是假货,这次 买 像是 伪劣产品 ， 真不知道 是不是 假货,0.1541544452739045,0
还行，有那么一两个被磕了，应该是运输中碰到的,还 行 ， 那么 一两个 被 磕 ， 应该 运输 中 碰到,0.2616855462461036,0
裤子我穿上大小合适 穿上蛮帅的 样式不错 质量很好,裤子 穿 上 大小 合适 穿 上 蛮帅 样式 不错 质量 好,0.9842853281412308,1
看这本书，让我想起我们那些远去的流年。那时候我们每个人都是这样年轻的吧，怀揣着希望和理想，以为快跑过去就能看见烟花漫天，却不知道烟花终究只开一瞬，转眼消逝。我们都曾经为这些容易消逝的东西花费时间，也交付了很多，牺牲了很多。到长大了才知道，没有什么比爱更宝贵。只可惜，爱不肯回来了。幸而小离还能找到一部分，虽然有一辈子无法弥补的伤痛，但总算不是很伤怀。祝福小离。,看 本书 ， 让 想起 我们 那些 远去 流年 。 那 时候 我们 每个 这样 年轻 吧 ， 怀揣 着 希望 理想 ， 以为 快 跑 过去 能 看见 烟花 漫天 ， 却 知道 烟花 终究 只开 一瞬 ， 转眼 消逝 。 我们 曾经 为 这些 容易 消逝 东西 花费 时间 ， 交付 很多 ， 牺牲 很多 。 到 长大 才 知道 ， 没有 什么 比爱 更 宝贵 。 只 可惜 ， 爱 不肯 回来 。 幸而 小离 还 能 找到 一部分 ， 虽然 一辈子 无法弥补 伤痛 ， 但 总算 不是 伤怀 。 祝福 小离 。,0.9999999999999996,1
很快就收到货啦，红色的箱子很漂亮。刚好该洗头了，就直接拆开用了，瓶子和洗发水味道都和我在超市买的一模一样，肯定是正品。宝洁家东西买着就是放心。用过后头发炒鸡柔顺哦。会回购哒。,很快 收到 货 啦 ， 红色 箱子 很漂亮 。 刚好 该 洗头 ， 直接 拆开 用 ， 瓶子 洗发水 味道 超市 买 一模一样 ， 肯定 正品 。 宝洁 家 东西 买 着 就是 放心 。 用 过后 头发 炒鸡 柔顺 哦 。 会 回购 哒 。,0.3859136765756901,0
东西好不好先不说，三八妇女节搞活动卖的，以为便宜了呢，什么蝴蝶节活动，都是坑人的，刚过完*活动不便宜也就算了，还比平时贵，几个意思，是要*来越烂了，没必要再来了,东西 好不好 先不说 ， 三八妇女节 搞 活动 卖 ， 以为 便宜 呢 ， 什么 蝴蝶 节 活动 ， 坑人 ， 刚过 完 * 活动 便宜 就算 ， 还 比 平时 贵 ， 几个 意思 ， 要 * 来 越烂 ， 没 必要 再来,0.2221978774920153,0
非常棒，用过，顺顺的，水水的～,非常 棒 ， 用过 ， 顺顺 ， 水水 ～,0.8026252888147486,1
设施很旧，房间小，空调风太吵,设施 旧 ， 房间 小 ， 空调 风太吵,0.0077762443456234,0
价格便宜。比较轻，省电。附带XP、vista驱动光盘，这点比thinkpad要强，不用到网站上自己找，很方便,价格便宜 。 比较 轻 ， 省 电 。 附带 XP 、 vista 驱动 光盘 ， 这点 比 thinkpad 要强 ， 不用 到 网站 上 自己 找 ， 方便,0.1241166050824799,0
这个便宜，不知道也模样，肯定没阿克苏好了,这个 便宜 ， 知道 模样 ， 肯定 没 阿克苏 好,0.9416798715474608,1
尺码正合适，穿着很舒服，款式也很漂亮,尺码 正合适 ， 穿着 舒服 ， 款式 很漂亮,0.998681588111716,1
裤子很不错哦，买了两条，版型很好,裤子 不错 哦 ， 买 两条 ， 版型 好,0.9314874008907232,1
100万CCD镜头非常优秀，可以说是目前3000-4000元级别手机中最好的！机身特别宽大，适合男士使用。屏幕非常好，色彩逼真，QVGA屏显示极其清晰。,100 万 CCD 镜头 非常 优秀 ， 可以 说 目前 3000 - 4000 元 级别 手机 中 最好 ！ 机身 特别 宽大 ， 适合 男士 使用 。 屏幕 非常 好 ， 色彩 逼真 ， QVGA 屏 显示 极其 清晰 。,0.9996289358935831,1
笔记本还是不错的，要是我自己用，linux也凑合了，无奈是给家里人买的，只能改XP,笔记本 还是 不错 ， 要是 自己 用 ， linux 凑合 ， 无奈 给 家里人 买 ， 只能 改 XP,0.1356083589249074,0
买来打开一看质量就不好，而且有很重的气味，洗了一次衣服就变形了，后面比前面变的长很多，感觉被坑了,买来 打开 一看 质量 不好 ， 而且 重 气味 ， 洗 一次 衣服 变形 ， 后面 比 前面 变 长 很多 ， 感觉 被 坑,0.0004248089679884,0
还可以吧，有弹性，穿着很舒服，就是不是京东快递，略慢,还 可以 吧 ， 弹性 ， 穿着 舒服 ， 是不是 京东 快递 ， 略慢,0.5922948657371043,1
还可以吧，毕竟千元机，出来也好久了,还 可以 吧 ， 毕竟 千元 机 ， 出来 好久,0.7751267279222678,1
价格合适，而且还有赠品，比在店里买合算,价格 合适 ， 而且 还有 赠品 ， 比 店里 买 合算,0.8385321508395875,1
洗了有头屑，不知道是不是正品的。以前从超市买的就没问题,洗 头屑 ， 知道 是不是 正品 。 以前 从 超市 买 没 问题,0.2729935354103361,0
到货也超过一周的，碰上618，快递是有点迟，但是这平板简直不能更棒，运行游戏不卡，外观也很好看，我感觉挺好的，国产的，自豪,到货 超过 一周 ， 碰上 618 ， 快递 有点 迟 ， 但是 平板 简直 不能 更棒 ， 运行 游戏 不卡 ， 外观 好看 ， 感觉 挺 好 ， 国产 ， 自豪,0.997410842925986,1
服务还可以，房间好，888888888888888888888888,服务 还 可以 ， 房间 好 ， 888888888888888888888888,0.5433387348966779,1
就裸机一台什么都没的送，有点不满意,裸机 一台 什么 没 送 ， 有点 满意,0.0509135366992875,0
环境和房间设施都很舒适，服务也不错，经常还去一楼的西村喝温的清酒，刺身也是非常的新鲜，据说都是大连和日本直运过来的。,环境 房间 设施 舒适 ， 服务 不错 ， 经常 还 去 一楼 西村 喝温 清酒 ， 刺身 非常 新鲜 ， 据说 大连 日本 直运 过来 。,0.992592121863032,1
不好吃不新鲜，怎么评论都是夸奖的？不会是托吧？！有图为证啊！前两天才到的,好吃 新鲜 ， 怎么 评论 夸奖 ？ 不会 托 吧 ？ ！ 有图 为证 啊 ！ 前两天 才 到,0.0899695843592172,0
不行，和我前两天十几块钱买的一样，不新鲜，又小，不会再买了,不行 ， 前两天 十几块 钱 买 一样 ， 新鲜 ， 又 小 ， 不会 再 买,0.0160032818223242,0
收到宝贝了，裤子质量很好，老公穿上很帅,收到 宝贝 ， 裤子 质量 好 ， 老公 穿 上 很帅,0.9520366462945324,1
书又不是博客，如果要看博客，我也就不用买书了，一点写书的概念都没有，纯粹把自己的博客搬过来了,书 又 不是 博客 ， 如果 要 看 博客 ， 不用 买书 ， 一点 写书 概念 没有 ， 纯粹 把 自己 博客 搬 过来,0.0130405945632906,0
不爽，洗后头皮痒的很,不爽 ， 洗 后头 皮痒,0.0208253660888617,0
质量不错，很满意，样式也很好。与描述的一样,质量 不错 ， 满意 ， 样式 好 。 与 描述 一样,0.9797105862061688,1
东东己收到，包装完好，苹果甜，继续京东买生鲜。,东东 己 收到 ， 包装 完好 ， 苹果 甜 ， 继续 京东 买 生鲜 。,0.8760530276034657,1
这本书我是非常非常的喜欢，看了两遍，并且推荐给了很多朋友，还有我的老公，看完后，有种豁然开朗的感觉，对于生活中遇到的许多难缠问题，给出了即简单又可行的建议和意见。建议：自己感觉时间管理混乱的朋友读读看；建议总感觉时间不够用的朋友读读看；建议常立志并且无法立长志的朋友读读看自我感觉，受益匪浅,本书 非常 非常 喜欢 ， 看 两遍 ， 并且 推荐 给 很多 朋友 ， 还有 老公 ， 看 完后 ， 有种 豁然开朗 感觉 ， 对于 生活 中 遇到 许多 难缠 问题 ， 给出 即 简单 又 可行 建议 意见 。 建议 ： 自己 感觉 时间 管理混乱 朋友 读读 看 ； 建议 总 感觉 时间 不够 用 朋友 读读 看 ； 建议 常 立志 并且 无法 立长志 朋友 读读 看 自我感觉 ， 受益匪浅,0.9999998339399054,1
我看一般，可读性不强，有些牵强附会,看 一般 ， 可读性 强 ， 有些 牵强附会,0.3375779538725683,0
1、车到酒店门口，没找到酒店，原来身边满是脚手架的大楼工地就是酒店，胆战心惊的走入，前台很破旧，很难想象是四星级的酒店。2、我住公寓套房，好像19楼，几部电梯只有一步到达，换了隔壁电梯才行，楼上走道昏暗，长长走廊，只有一两盏灯，，一出电梯眼睛要过一会儿才能看清东西，太省钱了吧。3、上午入住，电钻声不断，楼下房间原来在装修，携程也不事先告知，我晕！！！4、客厅较大，但太空了，只有沙发，却没有电视机，原来是叫人坐那里发呆的。5、洗澡没热水，一问，原来不是统一热水，而是电淋浴器，烧一桶要好长时间，一个晚上到第二天早上也没有热水出来，服务员说不知道为啥这样，四星级的无热水待遇，澡当然没洗，退房时心理和身上都发痒....6、口渴了烧水喝，电热水壶也坏的，打电话要换一个，说库房下班了，那是晚上八点多吧，从哪里变不出来一个？其他没人住的房间，你们经理的办公室...总能解决吧，不行烧一壶水上来也行啊，可他们就不理你，我只能跑到街上买水喝了！！7、所有家具设备都是陈旧的我想大家也会理解我的感受，我平时住店一般会先来看看众兄弟的网评，不好决不敢住。这次行程匆忙，是在路上电话预订的，酒店是携程反复向我推荐的，我才上了当，如果携程以后光注重经济效益而不注重酒店本身的品质，推荐这样的酒店，我看是要砸牌子的，毕竟你们也有竞争者的。补充点评 2007年5月2日 ： 再补充一点，宽带速度“奇快”，两个笔记本上网，一个酒店宽带，一个CDMA掌上宽带拨号上网，在联众打游戏，有线的网速还比不过无线的，还掉了几次线，送了人家好多分，呜呜...,1 、 车到 酒店 门口 ， 没 找到 酒店 ， 原来 身边 满是 脚手架 大楼 工地 就是 酒店 ， 胆战心惊 走入 ， 前台 破旧 ， 很难 想象 四星级 酒店 。 2 、 我住 公寓 套房 ， 好像 19 楼 ， 几部 电梯 只有 一步 到达 ， 换 隔壁 电梯 才行 ， 楼上 走 道 昏暗 ， 长长 走廊 ， 只有 一两 盏灯 ， ， 一出 电梯 眼睛 要 过 一会儿 才能 看清 东西 ， 太 省钱 吧 。 3 、 上午 入住 ， 电钻 声 不断 ， 楼下 房间 原来 装修 ， 携程 事先 告知 ， 我晕 ！ ！ ！ 4 、 客厅 较大 ， 但 太空 ， 只有 沙发 ， 却 没有 电视机 ， 原来 叫 坐 那里 发呆 。 5 、 洗澡 没 热水 ， 一问 ， 原来 不是 统一 热水 ， 而是 电 淋浴器 ， 烧 一桶 要 好长时间 ， 一个 晚上 到 第二天 早上 没有 热水 出来 ， 服务员 说 知道 为啥 这样 ， 四星级 无 热水 待遇 ， 澡 当然 没洗 ， 退房 时 心理 身上 发痒 .... 6 、 口渴 烧水 喝 ， 电热水壶 坏 ， 打电话 要换 一个 ， 说 库房 下班 ， 那 晚上 八点 多 吧 ， 从 哪里 变 出来 一个 ？ 其他 没人住 房间 ， 你们 经理 办公室 ... 总能 解决 吧 ， 不行 烧 一壶水 上来 行 啊 ， 可 他们 不理 你 ， 只能 跑 到 街上 买水 喝 ！ ！ 7 、 所有 家具 设备 陈旧 想 大家 会 理解 感受 ， 平时 住店 一般 会 先来 看看 众 兄弟 网评 ， 不好 决 不敢 住 。 这次 行程 匆忙 ， 路上 电话 预订 ， 酒店 携程 反复 向 推荐 ， 才 上 当 ， 如果 携程 以后 光 注重 经济效益 而 注重 酒店 本身 品质 ， 推荐 这样 酒店 ， 看 要 砸牌子 ， 毕竟 你们 竞争者 。 补充 点评 2007 年 5 月 2 日 ： 再 补充 一点 ， 宽带 速度 “ 奇快 ” ， 两个 笔记本 上网 ， 一个 酒店 宽带 ， 一个 CDMA 掌上 宽带 拨号上网 ， 联众 打游戏 ， 有线 网速 还 比 不过 无线 ， 还 掉 几次 线 ， 送 人家 好多 分 ， 呜呜 ...,0.0,0
普通！很普通！不方便！,普通 ！ 普通 ！ 方便 ！,0.5262327818078083,1
货品不错，于是描述的相符,货品 不错 ， 于是 描述 相符,0.7611998742723666,1
现在京东快递这么不负责任吗,现在 京东 快递 这么 不负责任 吗,0.0192661846353592,0
"光盘的画面有点雪花,如果喜欢看得人,不建议购买","光盘 画面 有点 雪花 , 如果 喜欢 看得人 , 建议 购买",0.0222076856425367,0
第一印象是小巧、圆润，握在手中也很有质感，老婆说男士用其实也可以。烤漆面版也不容易沾上指纹，不错。做工很精致，体现了韩国的精湛技术。,第一印象 小巧 、 圆润 ， 握 手中 质感 ， 老婆 说 男士 用 其实 可以 。 烤 漆面 版 容易 沾 上 指纹 ， 不错 。 做工 精致 ， 体现 韩国 精湛 技术 。,0.9999982483640064,1
差差评！！！网购七八年来第一次给差评！发货之后水果20几天没寄到也不管不顾，完全要买家承拍货物没收到的后果（水果在路上寄了20来天还能吃吗？）。和卖家沟通完全就没回复！任你和他怎么说就是不理你！最后不得已投诉到京东和顺丰。气不过，花钱买气受！！！劝诫后来的买家小心从事，这家服务态度极差，网购碰到的极品卖家！！！！,差差评 ！ ！ ！ 网购 七八年 来 第一次 给 差评 ！ 发货 之后 水果 20 几天 没寄到 不管不顾 ， 完全 要 买家 承拍 货物 没收 到 后果 （ 水果 路上 寄 20 来天 还 能 吃 吗 ？ ） 。 卖家 沟通 完全 没 回复 ！ 任 你 他 怎么 说 就是 不理 你 ！ 最后 不得已 投诉 到 京东 和顺 丰 。 气不过 ， 花钱买 气受 ！ ！ ！ 劝诫 后来 买家 小心 从事 ， 这家 服务态度 极差 ， 网购 碰到 极品 卖家 ！ ！ ！ ！,3.552713678800501e-15,0
太垃圾了，用了不到十天，主板就坏了，没摔，没磕，客服竟然说超过七天不退不换，质量问题却要消费者买单，京东简直坑人。,太 垃圾 ， 用 不到 十天 ， 主板 坏 ， 没 摔 ， 没 磕 ， 客服 竟然 说 超过 七天 不退 不换 ， 质量 问题 却 要 消费者 买单 ， 京东 简直 坑人 。,3.4824765293706145e-10,0
在美版三星T817T和华为M3之间犹豫了一个多月，最后买了M3。作为学习使用，很不错，比T817T更值！,美版 三星 T817T 华为 M3 之间 犹豫 一个多月 ， 最后 买 M3 。 作为 学习 使用 ， 不错 ， 比 T817T 更值 ！,0.9850344400490978,1
个人觉得特别假，在天虹超市买的洗发露特别浓稠，京东的倒出来就像参了水进去的，特别的稀    总之假,个人 觉得 特别 假 ， 天虹 超市 买 洗发露 特别 浓稠 ， 京东 倒 出来 像 参 水 进去 ， 特别 稀 总之 假,0.2508028964515627,0
平板收到了，宝贝好开心……,平板 收到 ， 宝贝 好开心 … …,0.9430925743218264,1
洗发水特别特别的不好用,洗发水 特别 特别 不好 用,0.0882835222000718,0
不错，京东商城服务态度很好，发货速度非常给力，物流速度非常快，不错，京东商城一直是我购物之选！！！不错，非常满意，京东商城618加油！！！618加油！！！！不错，满意！！！,不错 ， 京东 商城 服务态度 好 ， 发货 速度 非常 给力 ， 物流 速度 非常 快 ， 不错 ， 京东 商城 一直 购物 之选 ！ ！ ！ 不错 ， 非常 满意 ， 京东 商城 618 加油 ！ ！ ！ 618 加油 ！ ！ ！ ！ 不错 ， 满意 ！ ！ ！,0.9999993511897158,1
东西收到了，买过之后就看见降价了，心里不是很舒服,东西 收到 ， 买过 之后 看见 降价 ， 心里 不是 舒服,0.2140060747503914,0
拍的是樱花，送来的是男士系列，无奈，我一个光头要用多少年才用的完？,拍 樱花 ， 送来 男士 系列 ， 无奈 ， 一个 光头 要 用 多少 年 才 用 完 ？,0.9892869679161296,1
好久才想起来评价，给老爸买的，运行速度还不如一些杂牌手机，很失望的一次购物,好久 才 想 起来 评价 ， 给 老爸 买 ， 运行 速度 还 不如 一些 杂牌 手机 ， 失望 一次 购物,0.7118770451925429,1
小，根本没有80mm，常温放几天味道就变陈了。,小 ， 根本 没有 80mm ， 常温 放 几天 味道 变 陈 。,0.6493285918699694,1
已经收到货物了，快递小哥没有受天气影响很快就送到了，用了一天感觉很好，速度很快,已经 收到 货物 ， 快递 小哥 没有 受 天气 影响 很快 送到 ， 用 一天 感觉 好 ， 速度 很快,0.6463859412678093,1
xp很难装，就装这个就用了我一天时间。按键没有thingpad的好。,xp 难装 ， 装 这个 用 一天 时间 。 按键 没有 thingpad 好 。,0.0323736920270705,0
根本不值255，一进门，就满房的臭烟味。房间太小，标间仅仅能放2张单人床就没有空间了。卫生间淋浴太差，喷头居然在洗澡的时候突然掉下来，幸亏没有砸到脚。连个吹筒都没有，提供的牙刷刷的满嘴都是毛。房间早上没怎么打扫，用过的杯子，茶叶2天都没有清理。厕纸用完了也没有添加。特别值得一提的是早餐，就只有几个包子和稀饭，而且动作还要迅速，晚到一点什么都没有了。前台服务也非常不好，问几次就回答一次。标间最多也只值120.旁边有个锦江之星，比这个大很多，而且去博览中心还有车接送，标准也只要198.强烈建议大家不要往这里住，强烈建议携程取消跟这酒店的合作。,根本 不值 255 ， 一 进门 ， 满房 臭 烟味 。 房间 太小 ， 标间 仅仅 能放 2 张 单人床 没有 空间 。 卫生间 淋浴 太 差 ， 喷头 居然 洗澡 时候 突然 掉下来 ， 幸亏 没有 砸 到 脚 。 连个 吹 筒 没有 ， 提供 牙 刷刷 满嘴都是 毛 。 房间 早上 没 怎么 打扫 ， 用过 杯子 ， 茶叶 2 天都 没有 清理 。 厕纸 用 完 没有 添加 。 特别 值得一提的是 早餐 ， 只有 几个 包子 稀饭 ， 而且 动作 还要 迅速 ， 晚到 一点 什么 没有 。 前台 服务 非常 不好 ， 问 几次 回答 一次 。 标间 最 多 只值 120 . 旁边 有个 锦江 之星 ， 比 这个 大 很多 ， 而且 去 博览 中心 还有 车 接送 ， 标准 只要 198 . 强烈建议 大家 不要 往 这里 住 ， 强烈建议 携程 取消 跟 酒店 合作 。,0.0,0
差评 送个苹果居然话了5半天，我到是想问这就是京东？ 本来打算圣诞节送到时，结果到了26号才到，只你能说是个渣渣快递速度。 平常经常京东买东西的，现在考虑换下了。钱在我口袋里，是你让我失望！,差评 送个 苹果 居然 话 5 半天 ， 到 想 问 就是 京东 ？ 本来 打算 圣诞节 送到 时 ， 结果 到 26 号 才 到 ， 只 你 能 说 个 渣 渣 快递 速度 。 平常 经常 京东 买 东西 ， 现在 考虑 换下 。 钱 口袋 里 ， 你 让 失望 ！,1.226815571431228e-05,0
东西太普通太普通了。不建议购买,东西 太普通 太普通 。 建议 购买,0.1792845938669661,0
刚刚收到，感觉不错，挺好的。不知是否质量是否如意，还没开始使用呢。,刚刚 收到 ， 感觉 不错 ， 挺 好 。 不知 是否 质量 是否 如意 ， 还 没 开始 使用 呢 。,0.8187797295199495,1
没有称过。打开盒子后苹果是有点凉的表面有水分（可能是冷藏后的水蒸气凝结？）。味道比较淡。,没有 称过 。 打开 盒子 后 苹果 有点 凉 表面 水分 （ 可能 冷藏 后 水蒸气 凝结 ？ ） 。 味道 比较 淡 。,0.0167864291169952,0
不行质量太差了，线头超级多。,不行 质量 太差 ， 线头 超级 多 。,0.0141907209412803,0
不错，量挺多，很划算，大瓶放家用，小瓶出门携带，很方便，,不错 ， 量 挺 多 ， 划算 ， 大瓶放 家用 ， 小瓶 出门 携带 ， 方便 ，,0.994555137208242,1
用完了头皮上起疙瘩，不满意,用 完 头皮 上 起 疙瘩 ， 满意,0.6171651111470163,1
特地下载了个京东来评价，洗发水用了之后头皮屑超级多，头皮痒的有时候受不了，我以前隔天洗头发，现在头皮痒的不得不天天洗，大冬天的，受不了，不知道洗发水有没有过敏这一说法，如果有，那我怀疑我严重过敏，头皮屑大的都有指甲盖那么大啊！！！我以前真的几乎没有头皮屑，现在随便拍拍头发都是了，不说了又痒了！！,特地 下载 个 京东 来 评价 ， 洗发水 用 之后 头皮屑 超级 多 ， 头皮 痒 有时候 受不了 ， 以前 隔天 洗头发 ， 现在 头皮 痒 不得不 天天 洗 ， 大 冬天 ， 受不了 ， 知道 洗发水 有没有 过敏 这一 说法 ， 如果 ， 那 怀疑 严重 过敏 ， 头皮屑 大 指甲盖 那么 大 啊 ！ ！ ！ 以前 真的 几乎 没有 头皮屑 ， 现在 随便 拍拍 头发 ， 说 又 痒 ！ ！,5.349254622588617e-06,0
l码的对于1米78的我来说偏长，屁股都遮住了。,l 码 对于 1 米 78 来说 偏长 ， 屁股 遮住 。,0.3993619123523683,0
不好，手机发烫,不好 ， 手机 发烫,0.0756322384739375,0
刚拿回来发现指示灯位置开胶了，直接到联想客服用双面胶粘上了，这两天又开胶了，心里挺不爽的！内存太小了，平时编程，还是在xp下面，就开始跑硬盘了，cup的强大完全体现不出来了，准备价格2g内存！,刚 拿 回来 发现 指示灯 位置 开胶 ， 直接 到 联想 客 服用 双面胶 粘上 ， 两天 又 开胶 ， 心里 挺 不爽 ！ 内存 太小 ， 平时 编程 ， 还是 xp 下面 ， 开始 跑 硬盘 ， cup 强大 完全 体现 出来 ， 准备 价格 2g 内存 ！,0.0004150188600358,0
什么鬼！京东啊京东 你确定这是原装正品、,什么 鬼 ！ 京东 啊 京东 你 确定 这是 原装 正品 、,0.9352483811034628,1
自营的苹果我吃着放心，真是肉嫩水多,自营 苹果 吃 着 放心 ， 真是 肉嫩 水多,0.7424689143411609,1
说好的黑色呢，差差差评,说好 黑色 呢 ， 差差 差评,0.0014447290464181,0
刚买到快递员送错地方了东西都拆开了，很失望,刚买 到 快递 员 送错 地方 东西 拆开 ， 失望,0.0181878800386048,0
买两箱口烂了一个。还不错！京东快递也赞一个！,买 两箱 口烂 一个 。 还 不错 ！ 京东 快递 赞 一个 ！,0.7003528785900303,1
经过我的亲身体验，这家店信誉是相当地不错。,经过 亲身 体验 ， 这家 店 信誉 相当 地 不错 。,0.5042240322834624,1
从外形和颜色上判断N6203应该列为男性手写PDA手机，不过，在继N6201之后推出的N6203，功能和硬件都没有丝毫的变化，感觉有点遗憾。,从 外形 颜色 上 判断 N6203 应该 列为 男性 手写 PDA 手机 ， 不过 ， 继 N6201 之后 推出 N6203 ， 功能 硬件 没有 丝毫 变化 ， 感觉 有点 遗憾 。,0.9957783138426846,1
第二天就送到了，苹果不是很大只，但是没有坏的而且很脆很甜。,第二天 送到 ， 苹果 不是 很大 只 ， 但是 没有 坏 而且 很脆 很甜 。,0.6316490837423581,1
服务态度比较好，愿意听取客户所提出意见，290元的房间设施还可以，房间空间稍微小了些，早餐比较一般，按道理4星级应该会好些，别的4星级也住过，?,服务态度 比较 好 ， 愿意 听取 客户 所 提出 意见 ， 290 元 房间 设施 还 可以 ， 房间 空间 稍微 小 些 ， 早餐 比较 一般 ， 按 道理 4 星级 应该 会 好些 ， 别的 4 星级 住 过 ， ?,0.0039790322816374,0
什么都不说 就为了快递必须给个差评 我还没给过差评那 第一次被快递气到了,什么 说 为了 快递 必须 给 个 差评 还 没 给 过 差评 那 第一次 被 快递 气到,0.0001202734855713,0
在经历过了汤口宾馆和西海饭店的待遇后，国脉无疑是一个惊喜。房间宽敞整洁，起码能保证睡一个好觉。放在其他城市，可能国脉还够不上四星级，但如果西海饭店之流都能算四星级的话，国脉真的算是性价比超高了。地理位置也好，价钱也便宜，是此次黄山之行最满意的酒店。,经历 过 汤口 宾馆 西海 饭店 待遇 后 ， 国脉 无疑 一个 惊喜 。 房间 宽敞 整洁 ， 起码 能 保证 睡 一个 好觉 。 放在 其他 城市 ， 可能 国脉 还 够不上 四星级 ， 但 如果 西海 饭店 之流 能算 四星级 的话 ， 国脉 真的 算是 性价比 超高 。 地理位置 也好 ， 价钱 便宜 ， 此次 黄山 之行 最 满意 酒店 。,0.9999999999483804,1
